transaction_id,item_id
session_00494,doc_0041
session_00494,doc_0284
session_00495,doc_0676
session_00495,doc_0707
session_00495,doc_0654
session_00495,doc_0673
session_00496,doc_0658
session_00496,doc_0695
session_00496,doc_0369
session_00496,doc_0359
session_00497,doc_0121
session_00497,doc_0148
session_00497,doc_0143
session_00497,doc_0920
session_00498,doc_0617
session_00498,doc_0623
session_00498,doc_0305
session_00498,doc_0322
session_00499,doc_0855
session_00500,doc_0031
session_00500,doc_0043
session_00501,doc_0565
session_00501,doc_0229
session_00502,doc_0031
session_00502,doc_0041
session_00502,doc_0063
session_00502,doc_0900
session_00503,doc_0092
session_00503,doc_0063
session_00504,doc_0615
session_00504,doc_0617
session_00504,doc_0631
session_00505,doc_0031
session_00506,doc_0331
session_00506,doc_0369
session_00506,doc_0404
session_00506,doc_0367
session_00506,doc_0392
session_00506,doc_0769
session_00507,doc_0359
session_00507,doc_0617
session_00508,doc_0222
session_00508,doc_0224
session_00509,doc_0621
session_00509,doc_0602
session_00509,doc_0644
session_00509,doc_0617
session_00509,doc_0730
session_00509,doc_0757
session_00510,doc_0518
session_00510,doc_0492
session_00510,doc_0802
session_00511,doc_0240
session_00511,doc_0235
session_00511,doc_0291
session_00512,doc_0248
session_00512,doc_0261
session_00512,doc_0206
session_00513,doc_0168
session_00513,doc_0180
session_00513,doc_0126
session_00513,doc_0152
session_00513,doc_0381
session_00514,doc_0595
session_00514,doc_0048
session_00515,doc_0261
session_00515,doc_0229
session_00516,doc_0764
session_00517,doc_0876
session_00518,doc_0384
session_00519,doc_0839
session_00519,doc_0850
session_00520,doc_0680
session_00521,doc_0515
session_00521,doc_0564
session_00521,doc_0493
session_00522,doc_0168
session_00522,doc_0106
session_00522,doc_0133
session_00522,doc_0331
session_00523,doc_0203
session_00524,doc_0469
session_00524,doc_0413
session_00524,doc_0481
session_00525,doc_0783
session_00525,doc_0796
session_00525,doc_0757
session_00525,doc_0743
session_00526,doc_0565
session_00526,doc_0535
session_00526,doc_0601
session_00527,doc_0373
session_00527,doc_0369
session_00527,doc_0337
session_00527,doc_0350
session_00527,doc_0476
session_00528,doc_0618
session_00528,doc_0624
session_00528,doc_0617
session_00528,doc_0240
session_00529,doc_0373
session_00529,doc_0402
session_00530,doc_0031
session_00530,doc_0041
session_00530,doc_0878
session_00530,doc_0894
session_00531,doc_0458
session_00532,doc_0858
session_00533,doc_0337
session_00533,doc_0331
session_00533,doc_0336
session_00534,doc_0180
session_00534,doc_0179
session_00534,doc_0160
session_00535,doc_0148
session_00536,doc_0235
session_00536,doc_0229
session_00537,doc_0391
session_00537,doc_0341
session_00537,doc_0401
session_00537,doc_0402
session_00538,doc_0302
session_00538,doc_0322
session_00539,doc_0845
session_00540,doc_0507
session_00540,doc_0573
session_00541,doc_0641
session_00541,doc_0631
session_00541,doc_0617
session_00541,doc_0621
session_00542,doc_0122
session_00542,doc_0161
session_00542,doc_0284
session_00543,doc_0103
session_00544,doc_0675
session_00544,doc_0658
session_00544,doc_0118
session_00545,doc_0085
session_00546,doc_0206
session_00546,doc_0216
session_00547,doc_0516
session_00547,doc_0493
session_00547,doc_0518
session_00548,doc_0261
session_00549,doc_0518
session_00549,doc_0040
session_00550,doc_0564
session_00550,doc_0502
session_00550,doc_0905
session_00551,doc_0373
session_00551,doc_0369
session_00551,doc_0884
session_00551,doc_0914
session_00552,doc_0120
session_00552,doc_0161
session_00553,doc_0254
session_00553,doc_0214
session_00554,doc_0412
session_00554,doc_0471
session_00555,doc_0048
session_00555,doc_0555
session_00556,doc_0595
session_00557,doc_0698
session_00557,doc_0697
session_00558,doc_0754
session_00558,doc_0779
session_00559,doc_0476
session_00560,doc_0813
session_00560,doc_0754
session_00561,doc_0744
session_00561,doc_0727
session_00561,doc_0790
session_00561,doc_0518
session_00561,doc_0540
session_00562,doc_0914
session_00563,doc_0068
session_00563,doc_0518
session_00564,doc_0898
session_00564,doc_0889
session_00565,doc_0331
session_00565,doc_0351
session_00566,doc_0469
session_00566,doc_0412
session_00566,doc_0748
session_00567,doc_0594
session_00567,doc_0635
session_00568,doc_0727
session_00568,doc_0774
session_00569,doc_0565
session_00569,doc_0535
session_00569,doc_0501
session_00569,doc_0764
session_00570,doc_0502
session_00570,doc_0507
session_00570,doc_0583
session_00571,doc_0689
session_00571,doc_0681
session_00571,doc_0688
session_00571,doc_0401
session_00571,doc_0373
session_00572,doc_0618
session_00573,doc_0659
session_00574,doc_0282
session_00575,doc_0369
session_00575,doc_0331
session_00575,doc_0381
session_00575,doc_0354
session_00575,doc_0401
session_00576,doc_0617
session_00576,doc_0627
session_00576,doc_0644
session_00576,doc_0373
session_00577,doc_0280
session_00578,doc_0681
session_00579,doc_0246
session_00579,doc_0243
session_00580,doc_0162
session_00581,doc_0331
session_00581,doc_0892
session_00582,doc_0031
session_00582,doc_0048
session_00582,doc_0005
session_00582,doc_0561
session_00583,doc_0322
session_00583,doc_0291
session_00583,doc_0326
session_00583,doc_0639
session_00584,doc_0757
session_00585,doc_0102
session_00586,doc_0322
session_00586,doc_0326
session_00586,doc_0334
session_00587,doc_0019
session_00587,doc_0492
session_00588,doc_0372
session_00588,doc_0341
session_00588,doc_0373
session_00588,doc_0663
session_00589,doc_0058
session_00589,doc_0068
session_00589,doc_0597
session_00590,doc_0757
session_00590,doc_0790
session_00591,doc_0565
session_00591,doc_0518
session_00591,doc_0564
session_00591,doc_0845
session_00591,doc_0836
session_00591,doc_0852
session_00592,doc_0843
session_00592,doc_0852
session_00592,doc_0832
session_00592,doc_0712
session_00592,doc_0709
session_00593,doc_0629
session_00593,doc_0621
session_00593,doc_0599
session_00593,doc_0297
session_00594,doc_0617
session_00594,doc_0644
session_00594,doc_0658
session_00595,doc_0469
session_00595,doc_0433
session_00595,doc_0331
session_00596,doc_0615
session_00596,doc_0628
session_00596,doc_0456
session_00597,doc_0614
session_00597,doc_0596
session_00597,doc_0914
session_00597,doc_0910
session_00598,doc_0802
session_00598,doc_0757
session_00598,doc_0673
session_00598,doc_0656
session_00599,doc_0584
session_00600,doc_0518
session_00600,doc_0493
session_00600,doc_0544
session_00601,doc_0082
session_00601,doc_0083
session_00601,doc_0626
session_00602,doc_0252
session_00602,doc_0213
session_00602,doc_0243
session_00602,doc_0291
session_00603,doc_0719
session_00603,doc_0792
session_00603,doc_0757
session_00603,doc_0803
session_00603,doc_0754
session_00603,doc_0869
session_00604,doc_0011
session_00604,doc_0323
session_00605,doc_0797
session_00605,doc_0728
session_00605,doc_0754
session_00605,doc_0727
session_00606,doc_0235
session_00607,doc_0209
session_00608,doc_0170
session_00608,doc_0187
session_00608,doc_0148
session_00608,doc_0141
session_00608,doc_0175
session_00609,doc_0276
session_00610,doc_0238
session_00610,doc_0203
session_00611,doc_0208
session_00611,doc_0229
session_00611,doc_0248
session_00611,doc_0658
session_00612,doc_0031
session_00612,doc_0048
session_00613,doc_0757
session_00614,doc_0469
session_00615,doc_0204
session_00615,doc_0235
session_00616,doc_0270
session_00616,doc_0293
session_00616,doc_0297
session_00616,doc_0381
session_00617,doc_0565
session_00617,doc_0575
session_00617,doc_0754
session_00618,doc_0592
session_00618,doc_0582
session_00618,doc_0518
session_00618,doc_0507
session_00619,doc_0458
session_00619,doc_0476
session_00619,doc_0438
session_00620,doc_0843
session_00620,doc_0852
session_00621,doc_0742
session_00622,doc_0912
session_00623,doc_0556
session_00623,doc_0750
session_00624,doc_0560
session_00624,doc_0502
session_00625,doc_0518
session_00626,doc_0246
session_00627,doc_0322
session_00627,doc_0305
session_00627,doc_0276
session_00627,doc_0291
session_00627,doc_0175
session_00628,doc_0370
session_00629,doc_0736
session_00629,doc_0765
session_00629,doc_0889
session_00629,doc_0921
session_00630,doc_0194
session_00631,doc_0852
session_00631,doc_0858
session_00631,doc_0822
session_00631,doc_0904
session_00632,doc_0365
session_00633,doc_0843
session_00634,doc_0258
session_00635,doc_0471
session_00635,doc_0423
session_00636,doc_0469
session_00636,doc_0410
session_00637,doc_0783
session_00637,doc_0884
session_00638,doc_0031
session_00639,doc_0476
session_00639,doc_0460
session_00639,doc_0458
session_00640,doc_0048
session_00641,doc_0424
session_00641,doc_0412
session_00641,doc_0455
session_00641,doc_0434
session_00642,doc_0016
session_00642,doc_0054
session_00642,doc_0518
session_00643,doc_0176
session_00643,doc_0358
session_00644,doc_0692
session_00645,doc_0235
session_00645,doc_0260
session_00645,doc_0229
session_00646,doc_0073
session_00647,doc_0514
session_00647,doc_0518
session_00647,doc_0492
session_00648,doc_0929
session_00648,doc_0892
session_00648,doc_0683
session_00649,doc_0641
session_00649,doc_0644
session_00650,doc_0841
session_00650,doc_0842
session_00650,doc_0706
session_00651,doc_0065
session_00651,doc_0057
session_00651,doc_0101
session_00652,doc_0273
session_00652,doc_0148
session_00653,doc_0246
session_00653,doc_0260
session_00654,doc_0182
session_00654,doc_0331
session_00655,doc_0050
session_00656,doc_0148
session_00656,doc_0133
session_00656,doc_0168
session_00656,doc_0176
session_00656,doc_0689
session_00656,doc_0679
session_00657,doc_0858
session_00657,doc_0810
session_00657,doc_0804
session_00657,doc_0832
session_00658,doc_0617
session_00658,doc_0084
session_00659,doc_0843
session_00659,doc_0857
session_00659,doc_0840
session_00659,doc_0829
session_00659,doc_0615
session_00660,doc_0322
session_00660,doc_0276
session_00661,doc_0671
session_00661,doc_0905
session_00662,doc_0295
session_00662,doc_0278
session_00662,doc_0276
session_00663,doc_0518
session_00663,doc_0565
session_00663,doc_0559
session_00663,doc_0586
session_00663,doc_0783
session_00664,doc_0584
session_00664,doc_0518
session_00664,doc_0291
session_00665,doc_0068
session_00665,doc_0015
session_00665,doc_0048
session_00665,doc_0042
session_00666,doc_0126
session_00666,doc_0117
session_00666,doc_0152
session_00666,doc_0168
session_00666,doc_0112
session_00666,doc_0373
session_00667,doc_0502
session_00668,doc_0586
session_00669,doc_0752
session_00669,doc_0802
session_00669,doc_0754
session_00669,doc_0724
session_00669,doc_0774
session_00669,doc_0757
session_00670,doc_0220
session_00670,doc_0235
session_00670,doc_0229
session_00671,doc_0754
session_00671,doc_0783
session_00671,doc_0752
session_00671,doc_0509
session_00672,doc_0043
session_00672,doc_0076
session_00673,doc_0246
session_00673,doc_0229
session_00674,doc_0476
session_00674,doc_0331
session_00675,doc_0907
session_00675,doc_0878
session_00675,doc_0905
session_00676,doc_0373
session_00677,doc_0914
session_00677,doc_0412
session_00678,doc_0373
session_00679,doc_0882
session_00679,doc_0900
session_00679,doc_0676
session_00680,doc_0392
session_00680,doc_0373
session_00680,doc_0352
session_00680,doc_0434
session_00681,doc_0148
session_00681,doc_0157
session_00682,doc_0617
session_00683,doc_0179
session_00684,doc_0027
session_00684,doc_0082
session_00685,doc_0532
session_00686,doc_0661
session_00686,doc_0700
session_00686,doc_0703
session_00686,doc_0702
session_00686,doc_0914
session_00687,doc_0565
session_00687,doc_0536
session_00688,doc_0631
session_00688,doc_0867
session_00689,doc_0152
session_00689,doc_0179
session_00689,doc_0148
session_00689,doc_0291
session_00690,doc_0869
session_00691,doc_0437
session_00691,doc_0469
session_00692,doc_0290
session_00693,doc_0098
session_00693,doc_0034
session_00693,doc_0068
session_00693,doc_0031
session_00693,doc_0063
session_00693,doc_0862
session_00694,doc_0914
session_00694,doc_0667
session_00695,doc_0914
session_00696,doc_0608
session_00696,doc_0644
session_00696,doc_0428
session_00697,doc_0518
session_00698,doc_0502
session_00698,doc_0518
session_00699,doc_0656
session_00699,doc_0673
session_00699,doc_0651
session_00699,doc_0690
session_00700,doc_0514
session_00701,doc_0098
session_00701,doc_0019
session_00701,doc_0031
session_00701,doc_0870
session_00702,doc_0810
session_00702,doc_0852
session_00703,doc_0373
session_00704,doc_0031
session_00704,doc_0006
session_00704,doc_0048
session_00704,doc_0034
session_00705,doc_0893
session_00705,doc_0914
session_00706,doc_0229
session_00706,doc_0235
session_00706,doc_0201
session_00706,doc_0232
session_00706,doc_0868
session_00707,doc_0749
session_00708,doc_0731
session_00708,doc_0754
session_00708,doc_0792
session_00708,doc_0493
session_00708,doc_0509
session_00709,doc_0673
session_00710,doc_0445
session_00710,doc_0464
session_00711,doc_0177
session_00711,doc_0170
session_00712,doc_0138
session_00713,doc_0377
session_00713,doc_0331
session_00714,doc_0063
session_00714,doc_0031
session_00715,doc_0641
session_00716,doc_0836
session_00717,doc_0376
session_00718,doc_0783
session_00718,doc_0754
session_00718,doc_0734
session_00719,doc_0689
session_00719,doc_0434
session_00720,doc_0025
session_00720,doc_0101
session_00720,doc_0099
session_00720,doc_0068
session_00720,doc_0559
session_00720,doc_0544
session_00721,doc_0852
session_00722,doc_0518
session_00722,doc_0557
session_00723,doc_0796
session_00724,doc_0618
session_00724,doc_0634
session_00724,doc_0595
session_00724,doc_0638
session_00725,doc_0101
session_00725,doc_0031
session_00725,doc_0660
session_00725,doc_0691
session_00726,doc_0206
session_00726,doc_0207
session_00726,doc_0709
session_00726,doc_0689
session_00727,doc_0765
session_00727,doc_0547
session_00728,doc_0544
session_00728,doc_0518
session_00728,doc_0752
session_00729,doc_0769
session_00730,doc_0243
session_00730,doc_0216
session_00730,doc_0203
session_00731,doc_0179
session_00731,doc_0112
session_00731,doc_0168
session_00732,doc_0322
